,0,1,2
0,0.8136287557013034,0.7938051712459251,0.8110831212003516
1,0.7964227114129596,0.8181378317431898,0.8359426541655871
2,0.8283703528671031,0.8082655280704817,0.7542954511509254
3,0.7717172306364166,0.8028675646720866,0.7608833355914051
4,0.8016451405029147,0.8010917956488647,0.777391498314516
5,0.8064903776497195,0.808883757996564,0.8055930487001806
6,0.8024259106145752,0.8140987576631483,0.7623574981040877
7,0.7659307194208387,0.814837856704686,0.7574487555285545
8,0.7849879062542753,0.8239078889525193,0.7636249728972178
9,0.7989475945995685,0.8065748537170487,0.7827860290319287
10,0.7987684789115558,0.8071141000207452,0.8140992516995642
11,0.7901840644675895,0.8097151015117686,0.8106006600916538
12,0.7900694468125271,0.8004828519963831,0.788064396783368
13,0.7900965654166086,0.80846840177771,0.7885492629296641
14,0.8262598875274064,0.7922082038532969,0.8084100330170314
15,0.79554998777443,0.8138938580236488,0.8104200107251072
16,0.7781976620710127,0.8248256568179989,0.7648101678140153
17,0.8002033772072696,0.8122936710659862,0.7509039346125993
18,0.7707595783661143,0.8098368347475657,0.7624611392696878
19,0.7784007090579979,0.7916600979305654,0.7471368992991172
20,0.833240461905649,0.8123083482687816,0.7658149787562595
21,0.7999714088925479,0.8197419649101587,0.8288625125947988
22,0.7935165711060269,0.7964924757076182,0.8219198395095817
23,0.776204838147764,0.8184971681417456,0.7314846670739605
24,0.7713872492249219,0.8043211888786723,0.7875043869987116
25,0.8159064479303731,0.789231565911337,0.7603291537117624
26,0.8056433553831677,0.8150327124530536,0.7170817235390323
27,0.7807133957710148,0.8122448528802969,0.8268460299479895
28,0.7782835130523174,0.8114409172037549,0.7252537329668212
29,0.7997812816322134,0.8157876916716671,0.7894686242181477
30,0.7873833541850275,0.8162432888406692,0.748508226414379
31,0.779970143263711,0.7882323393705235,0.7821389322091363
32,0.7823485328804771,0.8136982215360498,0.816911713429785
33,0.8291730977974541,0.8113342039184627,0.7851240691308413
34,0.7799870629966723,0.8185145594411608,0.818129649579958
35,0.7829576776101677,0.8118115085465218,0.8653684849093755
36,0.8222423278692633,0.8159777386151421,0.8024777854533975
37,0.8009129731976086,0.7957632649561458,0.781090893066023
38,0.8236162193985219,0.8324819519589117,0.7662788997718415
39,0.7814069207893697,0.7964975090332014,0.7517497000460898
40,0.7858178207176977,0.8152028739204269,0.759348034100452
41,0.8213212964960721,0.7960049505489917,0.8106029624241757
42,0.7736590998007224,0.8009109269620578,0.8029025776645271
43,0.7913442052279747,0.8283353331503915,0.7949833684720531
44,0.8070302809152533,0.802894903656495,0.7515847382590592
45,0.8198599415411187,0.810880321439247,0.7799696653653292
46,0.7841655557394503,0.7977010947848995,0.7412909924473234
47,0.8220732656128982,0.7974789707606119,0.7842559717560924
48,0.7888805635712988,0.8160204919002836,0.7848644006831962
49,0.8070476749528969,0.831395111841049,0.8422759186842448
50,0.8094065102888386,0.8020438965140126,0.7510238573496685
51,0.7872295581011117,0.8163980668707558,0.7655829010053696
52,0.7712060412505203,0.8103974827803483,0.7563998650801717
53,0.8144424773641483,0.8101619579183258,0.7744889099286993
54,0.8020537843460707,0.8070196339831323,0.7840696904478417
55,0.8114033599723036,0.8028821210711644,0.7658255236714658
56,0.7997161035931735,0.8210268523384164,0.7682604410610934
57,0.8120006172493399,0.8069936953426247,0.7603125531435974
58,0.7999058104311049,0.8034407291531065,0.8062208573590747
59,0.8194076911331099,0.8058781617035095,0.7575017050285828
60,0.7976541538723747,0.8095793134786984,0.7909141060895335
61,0.7831199249145413,0.8280421177587491,0.8080866999569165
62,0.8088707740425001,0.7964436444463991,0.7650647720752148
63,0.7810072634904611,0.798452616950821,0.7927311335240514
64,0.8154266989783093,0.808458473681244,0.7728357456796802
65,0.8047449206076195,0.8104259752308078,0.7324359062728916
66,0.7887412615245849,0.7967141493683573,0.8040890843411139
